t [s]	neMax [m^-3]	ne [10^19 m^-3]	TeMax [keV]	Zeff [1]	Ell [V/m]	ED [V/m]	Ell/ED [1]	Spri [a.u.]	int(Spri) [a.u.]
1.23845	3.74937588643689E19	3.74937588643689	3.76337183271725	15.932	0.248562325451147	4.67270407442016	0.0531945360742733	9.79109320830342E15	6.55078948491358E19
1.2395	3.74730055493506E19	3.74730055493506	3.76050812032659	15.938	0.247613615971927	4.67367406870524	0.0529805057716667	9.13995196460512E15	6.55079121800756E19
1.24055	3.74543486282418E19	3.74543486282418	3.75812083256869	15.944	0.248649313775354	4.67431455774776	0.0531948183425553	9.76433829437306E15	6.55079309213435E19
1.2417	3.74374560451496E19	3.74374560451496	3.75630895341962	15.95	0.249603814143374	4.67446002603215	0.0533973577168969	1.03819505720916E16	6.55079456549261E19
1.2424	3.74274190055932E19	3.74274190055932	3.75520159685872	15.956	0.250359503931199	4.67458485959514	0.0535575909842146	1.08876314144113E16	6.55079647592535E19
1.24345	3.74142876929052E19	3.74142876929052	3.75592857596439	15.962	0.25212265222615	4.67204032138074	0.0539641430473869	1.22803982985398E16	6.55079833635705E19
1.2445	3.74031533126046E19	3.74031533126046	3.75756933780757	15.969	0.252825838846489	4.66861047298154	0.0541544085354001	1.2930727424126E16	6.55080020192536E19
1.2452	3.73971101378231E19	3.73971101378231	3.75908107626297	15.975	0.253723643904658	4.66597896400279	0.0543773655779616	1.37621154488975E16	6.55080202175587E19
1.24635	3.73902022166682E19	3.73902022166682	3.76028086216389	15.981	0.253749022033266	4.66362858315317	0.0544102124577214	1.38296050608674E16	6.55080326330715E19
1.2474	3.73855238222716E19	3.73855238222716	3.76092292200094	15.987	0.255655922707988	4.66224898449765	0.0548353216565791	1.56469947594699E16	6.55080480400764E19
1.24845	3.7383741364934E19	3.7383741364934	3.75967048258224	15.993	0.257389155657335	4.66357973563483	0.0551913273167823	1.73643191943849E16	6.55080638091327E19
1.2495	3.73843628801327E19	3.73843628801327	3.75722866014757	15.962	0.258150730558852	4.66668817923139	0.0553177586854259	1.83333339444921E16	6.5508079343623E19
1.2503	3.73762946817078E19	3.73762946817078	3.75433887398449	15.93	0.258163075077338	4.66927229000061	0.0552897880104792	1.85006225967096E16	6.55080960158573E19
1.25135	3.73690448303707E19	3.73690448303707	3.75108114966837	15.898	0.257517572935921	4.67242095961949	0.0551143775703148	1.78885725343357E16	6.55081061091407E19
1.2524	3.73620922609709E19	3.73620922609709	3.74750799769297	15.866	0.257119507764763	4.67600585207484	0.0549869944347212	1.75482216198325E16	6.55081209192664E19
1.25345	3.73555791797318E19	3.73555791797318	3.74345201034667	15.834	0.257442106912256	4.68025623110548	0.0550059856127679	1.79864128353991E16	6.55081352398064E19
1.2545	3.73494719976126E19	3.73494719976126	3.73923303242946	15.803	0.256197273980307	4.68477093760826	0.0546872573691094	1.6677025443464E16	6.55081492084689E19
1.2553	3.73457013137193E19	3.73457013137193	3.73515650817509	15.771	0.253814811141287	4.68941038879537	0.054125101046336	1.43617567578157E16	6.55081624653226E19
1.25635	3.734055075275E19	3.734055075275	3.73136251809647	15.739	0.254400036773149	4.69353110549547	0.0542022692627482	1.49849190898164E16	6.55081708033887E19
1.2574	3.73359509138106E19	3.73359509138106	3.72821987392914	15.707	0.254367414769447	4.69690877812261	0.0541563455424653	1.50513787910738E16	6.55081829440407E19
1.25845	3.73321073631478E19	3.73321073631478	3.72769885726437	15.675	0.253607344774063	4.69708166926265	0.0539925346484074	1.4538126449381E16	6.55081944089399E19
1.2596	3.73289231516976E19	3.73289231516976	3.72875793113292	15.644	0.25323359981673	4.69534704383172	0.0539328823732855	1.44570635963205E16	6.55082064592357E19
1.2603	3.73272700749788E19	3.73272700749788	3.73050209292774	15.612	0.25283308114476	4.69294394582138	0.0538751547138942	1.43808891376622E16	6.55082169872978E19
1.26135	3.73255493648638E19	3.73255493648638	3.7327031147775	15.58	0.251891905522547	4.68996050189168	0.0537087477433867	1.38288740350622E16	6.55082234129828E19
1.2624	3.73246328168714E19	3.73246328168714	3.73483540237519	15.548	0.251133704929793	4.68716781682227	0.0535789872998515	1.34483449305761E16	6.55082321589085E19
1.2635	3.73247893572715E19	3.73247893572715	3.73489119543022	15.516	0.24911865244322	4.6871174561402	0.053149650029971	1.19492233459442E16	6.5508240684719E19
1.2646	3.73258586769769E19	3.73258586769769	3.73377399118553	15.485	0.249213934961624	4.68865423746612	0.053152551316368	1.21541470204783E16	6.55082478790782E19
1.2653	3.73272102477569E19	3.73272102477569	3.73217238762711	15.453	0.248459820652454	4.69083614949667	0.0529670644495042	1.16688990033482E16	6.5508254774778E19
1.26635	3.73302499489828E19	3.73302499489828	3.73021315850032	15.421	0.248067198507179	4.69368212285686	0.0528512992601617	1.14561524019969E16	6.55082592771868E19
1.2674	3.73343472524241E19	3.73343472524241	3.72811607986042	15.389	0.246501088787565	4.69683779604054	0.0524823507840459	1.03817508491621E16	6.55082662391671E19
1.26855	3.73398344443738E19	3.73398344443738	3.72646560549259	15.357	0.246654281732337	4.69960867466932	0.0524840042665238	1.05752853100041E16	6.55082730421988E19
1.2696	3.73464878557213E19	3.73464878557213	3.72518215404065	15.325	0.244917087395461	4.70206553898313	0.0520871275325582	9.47816640193883E15	6.55082795778535E19
1.2703	3.73438729442278E19	3.73438729442278	3.72423303009913	15.294	0.243787816101647	4.70293455311393	0.0518373822447154	8.88093353514974E15	6.55082863033665E19
1.27135	3.73437556969164E19	3.73437556969164	3.72366607505411	15.262	0.241689641876616	4.70363584096029	0.0513835785865755	7.7779726088161E15	6.55082908371649E19
1.2725	3.73430389705285E19	3.73430389705285	3.72370745909542	15.23	0.240073119436052	4.70349329199391	0.051041450371513	7.04952389838539E15	6.55082979761268E19
1.27355	3.73416122278811E19	3.7341612227881	3.72513775251311	15.198	0.238973845501957	4.7015077174414	0.0508291934979548	6.65401736940973E15	6.55083053938378E19
1.2746	3.73396489382945E19	3.73396489382945	3.72701091759661	15.166	0.238294396151033	4.69889771389528	0.050712828978244	6.48064891176348E15	6.55083133529768E19
1.2753	3.733799986176E19	3.733799986176	3.72871578769527	15.135	0.237789325346532	4.69654182200276	0.0506307266833048	6.38337625624714E15	6.5508322290381E19
1.2764	3.73350473878116E19	3.73350473878116	3.73007573077696	15.103	0.237259457531023	4.69445827632951	0.0505403272465615	6.27476966921088E15	6.55083285699322E19
1.2775	3.73316422764406E19	3.73316422764406	3.73063393543238	15.071	0.236598979785229	4.69332776722048	0.0504117742293013	6.09437887253381E15	6.550833928674E19
1.27855	3.73277107008771E19	3.73277107008771	3.72924376359966	15.039	0.237001522754013	4.6945828649694	0.0504840429002755	6.35448724397886E15	6.55083494152981E19
1.2796	3.73233894200281E19	3.73233894200281	3.72720313400272	15.007	0.237073578644228	4.69660936053774	0.050477602126374	6.45601380631061E15	6.55083600474169E19
1.2803	3.73202662437545E19	3.73202662437545	3.72522466625303	14.976	0.23702513080072	4.69871051560041	0.0504447188252526	6.49769583183348E15	6.55083710630849E19
1.2814	3.73152494618512E19	3.73152494618512	3.72344764563835	14.944	0.236829552999653	4.70032105553986	0.050385824755635	6.4822348744428E15	6.55083796904746E19
1.2825	3.7309926884179E19	3.7309926884179	3.72208378876723	14.891	0.237576822735745	4.70137267027667	0.0505335014681497	7.00451249545978E15	6.55083909444317E19
1.28355	3.73042613943813E19	3.73042613943813	3.72148916804302	14.829	0.239280667037405	4.70140984243938	0.0508955132729402	8.15575220246993E15	6.55084014872063E19
1.2846	3.7298353040952E19	3.7298353040952	3.72051074631735	14.768	0.240057814525293	4.70190140320319	0.0510554760594835	8.86787489947207E15	6.55084120261263E19
1.2853	3.72942697107272E19	3.72942697107272	3.7186238235474	14.706	0.240016909480542	4.70377225203783	0.0510264733537129	9.07369972905326E15	6.55084240884552E19
1.28645	3.72879595395509E19	3.72879595395509	3.71576624808112	14.644	0.240431854656523	4.70659315643337	0.0510840530858037	9.56422698854584E15	6.55084315575773E19
1.2875	3.72814904142593E19	3.72814904142593	3.71185826961337	14.582	0.24038478557317	4.71073101648622	0.0510291894680235	9.72826460340278E15	6.55084430505143E19
1.28855	3.72748619289095E19	3.72748619289095	3.70678872586288	14.52	0.241272161185709	4.71633489673406	0.0511567067370012	1.05233901520996E16	6.55084550987097E19
1.2896	3.72681374215817E19	3.72681374215817	3.7014630473727	14.458	0.240954058238541	4.72226871005426	0.0510250629587261	1.04588346322228E16	6.55084636019557E19
1.2904	3.72620108090554E19	3.72620108090554	3.69626872696979	14.396	0.241590045781112	4.72812745766254	0.0510963479610906	1.11096396570743E16	6.55084793422459E19
1.29145	3.72627525031323E19	3.72627525031323	3.69127136228186	14.334	0.240329234807314	4.73462279226292	0.0507599539291805	1.03264690354468E16	6.55084945621068E19
1.2925	3.72619005307979E19	3.72619005307979	3.68682339068858	14.273	0.239282486827744	4.74022649983805	0.0504791251717442	9.75500645298245E15	6.55085095994732E19
1.29355	3.72591314377623E19	3.72591314377623	3.68366906195474	14.211	0.239771779385625	4.7439329911571	0.0505428259278894	1.03191269752653E16	6.55085245306079E19
1.2947	3.72548886180164E19	3.72548886180164	3.68211656253004	14.149	0.239841116022373	4.74539275171882	0.0505418894854385	1.0658836203388E16	6.55085356510593E19
1.2954	3.72511109036291E19	3.72511109036291	3.68227228188838	14.087	0.239401412871412	4.74471090290797	0.0504564804411341	1.06815127377166E16	6.55085505440195E19
1.29645	3.72440805500637E19	3.72440805500637	3.68414970710663	14.025	0.239525682139495	4.74139801395887	0.0505179445881407	1.12097957940045E16	6.55085665142423E19
1.2975	3.72357363893893E19	3.72357363893893	3.68735275459585	13.963	0.239552897076611	4.73621802223299	0.0505789420909446	1.17391478190727E16	6.5508583570295E19
1.2982	3.72293310607839E19	3.72293310607839	3.69107109837198	13.901	0.239870396792174	4.73063290091443	0.0507057727404313	1.25558406855304E16	6.55086037465407E19
1.29935	3.72185192054927E19	3.72185192054927	3.69419370140898	13.839	0.241629060174559	4.72526155089983	0.0511355948388815	1.48185770773577E16	6.55086174251181E19
1.3004	3.72065534626938E19	3.72065534626938	3.69641685644293	13.777	0.240363704388084	4.72090135600692	0.0509147906855208	1.417163430867E16	6.55086395651863E19
1.30145	3.71932203228234E19	3.71932203228234	3.69773369569967	13.716	0.240095548325538	4.71752899135345	0.0508943450619166	1.44709682866006E16	6.55086659082109E19
1.3025	3.71788532351463E19	3.71788532351463	3.69871017189098	13.654	0.239016406789555	4.7144617249056	0.0506985570647178	1.39692881973878E16	6.55086965774735E19
1.3033	3.71686191947407E19	3.71686191947407	3.70033451888878	13.592	0.238297433269289	4.71109504636425	0.0505821748285874	1.3831840321443E16	6.55087314546997E19
1.30435	3.71523441310515E19	3.71523441310515	3.70281395430805	13.53	0.238367122864791	4.70587898642554	0.0506530498451785	1.45357030362228E16	6.55087541295663E19
1.3054	3.7135195039157E19	3.7135195039157	3.70608928514211	13.468	0.238963092134224	4.69954981181689	0.0508480815616333	1.58837689245307E16	6.55087909346594E19
1.30645	3.71170283743189E19	3.71170283743189	3.71003400709003	13.406	0.23888324807594	4.69225638821787	0.0509101013055829	1.66039504895086E16	6.55088297543164E19
1.3076	3.70981076209765E19	3.70981076209765	3.71399321349611	13.344	0.239720776124585	4.68486495779898	0.0511691966116372	1.84851725440195E16	6.55088721151524E19
1.3083	3.70850243763289E19	3.70850243763289	3.71699437400051	13.282	0.240652864044401	4.67943146414711	0.0514277996992235	2.05964770931145E16	6.55089149069974E19
1.30935	3.70647553655791E19	3.70647553655791	3.71953176298212	13.22	0.240661628305433	4.67368342849001	0.0514929245824395	2.15750814408143E16	6.55089420683954E19
1.3104	3.7044754323293E19	3.7044754323293	3.72176171908453	13.159	0.244249362697842	4.66836259051045	0.0523201353713048	2.86021082380967E16	6.55089835860837E19
1.31145	3.70329109284245E19	3.70329109284245	3.72375837913888	13.097	0.244259136415141	4.66436773974116	0.052367040946196	2.9815534683306E16	6.55090267397017E19
1.3126	3.70197082169447E19	3.70197082169447	3.72556299086219	13.035	0.244151816089888	4.66044628193923	0.0523880764458239	3.08405108719541E16	6.55090738153542E19
1.3133	3.70100518005218E19	3.70100518005218	3.72720545472023	12.973	0.245027450319397	4.65717744804238	0.0526128654218218	3.3944822410787E16	6.55091149430882E19
1.31435	3.69943781468811E19	3.69943781468811	3.7290708405792	12.911	0.245362453654732	4.65287648216875	0.0527334982123501	3.61601168727327E16	6.55091424558642E19
1.3154	3.69775928676911E19	3.69775928676911	3.73131267612198	12.871	0.245547586530366	4.64797109695372	0.0528289831000234	3.7782086971922E16	6.55091837982843E19
1.3165	3.69595341617496E19	3.69595341617496	3.73404517985779	12.927	0.246364640183	4.64230153610136	0.0530695040524874	3.92376146993977E16	6.55092290721963E19
1.3176	3.69405495985553E19	3.69405495985553	3.73777707159066	12.982	0.246259942674921	4.63528436925571	0.0531272567241571	3.8565739897977E16	6.55092726783616E19
1.3183	3.69273275872284E19	3.69273275872284	3.74310837141966	13.038	0.246580074630147	4.62702561611226	0.0532912706969904	3.90382544374273E16	6.55093204809211E19
1.31935	3.69067390005902E19	3.69067390005903	3.74825890258929	13.094	0.247080380154954	4.61809133764535	0.0535027053581263	4.00430566088819E16	6.55093552119833E19
1.3204	3.68854722477613E19	3.68854722477613	3.75287683943152	13.149	0.248006994858464	4.6097509431952	0.0538005193587661	4.21543109436353E16	6.55094118868115E19
1.32155	3.6863473892379E19	3.6863473892379	3.75679262450517	13.205	0.247211050273792	4.60219972913148	0.053715845644197	3.97163891835198E16	6.55094701177717E19
1.3226	3.68409831391024E19	3.68409831391024	3.75946773337528	13.261	0.246970667286626	4.59611911343319	0.0537346098287137	3.86221516900687E16	6.55095271521612E19
1.3233	3.68257126406263E19	3.68257126406263	3.76033582620398	13.317	0.2478374502413	4.59315343527491	0.0539580168034309	3.99857795975547E16	6.55095850751731E19
1.32435	3.6802484782623E19	3.6802484782623	3.76109893736947	13.372	0.247619717283673	4.58932495507811	0.0539555859973873	3.87616873832185E16	6.55096236242909E19
1.3255	3.67790122177873E19	3.67790122177873	3.76196713943239	13.428	0.24838433401469	4.58533942355689	0.0541692361395606	3.99755507948922E16	6.55096819138712E19
1.32655	3.67553498745965E19	3.67553498745965	3.7630279654179	13.484	0.249847263766185	4.58109756476271	0.0545387344919223	4.30838117713615E16	6.55097298822518E19
1.3276	3.67316285928699E19	3.67316285928699	3.76484822268635	13.539	0.25180909399551	4.57592752759753	0.0550290826235431	4.79686825356987E16	6.5509776989151E19
1.3283	3.67158267149995E19	3.67158267149995	3.76800840899624	13.595	0.253107267638857	4.57012284414949	0.0553830337324249	5.12629236388382E16	6.55098204808432E19
1.3294	3.66922352472632E19	3.66922352472632	3.77122572189258	13.651	0.253441639667414	4.5632899835647	0.0555392360731442	5.17822185846315E16	6.55098483731582E19
1.3305	3.66657655843714E19	3.66657655843714	3.77428361457505	13.706	0.254315990130843	4.55630356868012	0.0558162963238453	5.40922545442323E16	6.5509881027189E19
1.33155	3.66439389165491E19	3.66439389165491	3.77704196895418	13.762	0.254652205025224	4.55026579428717	0.055964248362137	5.45446776906227E16	6.55099110260074E19
1.3326	3.66211310515679E19	3.66211310515679	3.77884205575897	13.818	0.255263583237388	4.54526741214355	0.0561603003940764	5.57848688054323E16	6.5509937942598E19
1.3333	3.66053277408284E19	3.66053277408284	3.77907775146447	13.874	0.255176017737643	4.54302260927896	0.0561687756553215	5.43554679625627E16	6.550996240852E19
1.33445	3.6580826588828E19	3.6580826588828	3.7790675725825	13.929	0.253080194962098	4.53999404295135	0.0557446094791737	4.70177151620725E16	6.55099803371876E19
1.3355	3.65556133469671E19	3.65556133469671	3.77894615480966	13.985	0.252432316238148	4.53701063333032	0.0556384669640623	4.43506287182509E16	6.55100046069069E19
1.33655	3.65296361368269E19	3.65296361368269	3.77880732131466	14.041	0.253109004607439	4.53395310681863	0.0558252365307412	4.53767983966353E16	6.55100298111725E19
1.3376	3.65031486673001E19	3.65031486673001	3.77869745586209	14.096	0.250292208647892	4.53079728736573	0.0552424204335604	3.7464520060058E16	6.55100560699446E19
1.3384	3.64852062453783E19	3.64852062453783	3.77867141937495	14.152	0.248246902279139	4.52860146451978	0.0548175643681781	3.22662675219968E16	6.55100863615427E19
1.33945	3.64579673643766E19	3.64579673643766	3.77852831933679	14.208	0.247351567163064	4.52539191024772	0.0546585957788403	2.99318863404509E16	6.55101046844117E19
1.3405	3.64304873312868E19	3.64304873312868	3.77834673331411	14.263	0.246140279350317	4.52219824075356	0.0544293430420912	2.72087200920104E16	6.55101321007292E19
1.34155	3.64028320021328E19	3.64028320021328	3.77820351413782	14.319	0.244522238446772	4.51893661403312	0.054110570546051	2.40609762545074E16	6.55101609635341E19
1.3426	3.63751373513645E19	3.63751373513645	3.77885756090172	14.375	0.243763923726521	4.51471713947773	0.0539931774673085	2.25407800327734E16	6.55101808782679E19
1.3434	3.63567041004632E19	3.63567041004632	3.78081780255696	14.431	0.243811968806689	4.51008972747888	0.0540592279841356	2.22808889324894E16	6.55102134796339E19
1.34445	3.63291999137645E19	3.63291999137645	3.78289008677567	14.486	0.245081249636806	4.50420902402931	0.0544116066393305	2.3947147895242E16	6.55102437669048E19
1.3455	3.63019255127499E19	3.63019255127499	3.78491759282725	14.542	0.24533067686754	4.49841645267868	0.0545371197727709	2.4060976941821E16	6.55102744697077E19
1.34655	3.62750644878864E19	3.62750644878864	3.78674194565088	14.598	0.246690720497974	4.49292230659315	0.0549065182222196	2.59557319100048E16	6.55103052600602E19
1.3477	3.62486350791808E19	3.62486350791808	3.78753484134821	14.653	0.247375371159087	4.4887089594413	0.0551105837768278	2.67253082794376E16	6.55103281185442E19
1.3484	3.62313592815028E19	3.62313592815028	3.78677015458828	14.709	0.247073527486228	4.48747567988504	0.0550584660756439	2.56257459323843E16	6.55103558910757E19
1.34945	3.62060622124113E19	3.62060622124113	3.78569048234921	14.689	0.247427798273624	4.48562140954795	0.0551602053947211	2.65958112333663E16	6.55103817008306E19
1.3505	3.61785119862901E19	3.61785119862901	3.78438107946717	14.66	0.248153490163301	4.48375902454217	0.0553449658656978	2.83809600777696E16	6.55104062955288E19
1.3512	3.61581718323828E19	3.61581718323828	3.78293026720148	14.632	0.247986936032686	4.48295680569466	0.0553177170294548	2.85182793381406E16	6.55104324459234E19
1.35235	3.61282485841366E19	3.61282485841366	3.78130479319777	14.604	0.247515991464986	4.4811723654055	0.0552346509533534	2.81797484578614E16	6.55104476292528E19
1.3534	3.6098979628244E19	3.6098979628244	3.77954955126581	14.575	0.247958961335267	4.4796213795182	0.0553526604880022	2.95102913089273E16	6.5510469530019E19
1.35445	3.60706295024016E19	3.60706295024016	3.77804398119424	14.547	0.247387674757049	4.47788708499056	0.0552465191867541	2.89712379693822E16	6.55104915325408E19
1.3555	3.60430952122863E19	3.60430952122863	3.77692330038829	14.518	0.247463508584697	4.47579657289271	0.0552892662913768	2.9677052536201E16	6.55105141788258E19
1.3563	3.60253277825199E19	3.60253277825199	3.77632296219914	14.49	0.245986194288113	4.47430141645762	0.0549775644044259	2.74691576108807E16	6.55105367811116E19
1.35735	3.59996405550228E19	3.59996405550228	3.77764631239823	14.462	0.244398709459438	4.46954481600285	0.0546808947041739	2.54309023065245E16	6.55105521277192E19
1.3584	3.59749845544172E19	3.59749845544172	3.78139060673058	14.433	0.242835892707506	4.46206097732439	0.0544223608645347	2.37305356119541E16	6.55105765383732E19
1.35945	3.59517185520342E19	3.59517185520342	3.7854183580494	14.405	0.241938607713053	4.45443060053212	0.0543141490820738	2.31165086525896E16	6.55106012139366E19
1.3606	3.5929645319916E19	3.5929645319916	3.78944453319119	14.376	0.240939062173902	4.44696592143246	0.054180550611526	2.23624384046731E16	6.55106263143775E19
1.3613	3.5915769885173E19	3.5915769885173	3.7931857436229	14.348	0.239573625322173	4.44086423823271	0.0539475229302469	2.10185027413234E16	6.55106512714206E19
1.36235	3.58962975847488E19	3.58962975847488	3.79492599570637	14.32	0.238970478519661	4.4364211956552	0.0538655975121784	2.06972424304914E16	6.55106673393857E19
1.3634	3.58782334457539E19	3.58782334457539	3.79411688324172	14.291	0.239075624942047	4.43513426047885	0.0539049352062308	2.12123227976642E16	6.55106919050431E19
1.3645	3.5862030473154E19	3.5862030473154	3.79272399919604	14.263	0.237953799337662	4.43475938372111	0.0536565298697222	1.99627409810147E16	6.55107191926577E19
1.3656	3.58473972053567E19	3.58473972053567	3.79090447219479	14.235	0.23860654689254	4.43507749967521	0.0537998596213964	2.11323239641768E16	6.55107516532616E19
1.3663	3.58387330365195E19	3.58387330365195	3.78881241104693	14.206	0.239527272059556	4.43645387582725	0.0539907049106629	2.27151264353156E16	6.5510782003025E19
1.36735	3.58274545694919E19	3.58274545694919	3.78686485017434	14.178	0.240045098991486	4.43733864400266	0.0540966372525843	2.3781357398782E16	6.55108035807548E19
1.3684	3.58179611984315E19	3.58179611984315	3.78521971663186	14.149	0.239501583469544	4.43809090795876	0.0539650017173035	2.32197156479092E16	6.5510838529221E19
1.3695	3.58108001619383E19	3.58108001619383	3.78346926236313	14.121	0.238814589973793	4.43925651648095	0.0537960780340541	2.24174497275715E16	6.55108779086588E19
1.3706	3.57978689286835E19	3.57978689286835	3.78167321402043	14.093	0.238984688979454	4.43976110297452	0.0538282766654586	2.29589922029551E16	6.55109162325309E19
1.3713	3.57993530255919E19	3.57993530255919	3.7798879347158	14.064	0.238855604530943	4.44204219621949	0.0537715748702762	2.29494794259935E16	6.55109572855974E19
1.37235	3.58000759640049E19	3.58000759640049	3.77881106790291	14.036	0.239276802009251	4.4433977962881	0.0538499618938319	2.38422490824729E16	6.55109855978684E19
1.3734	3.57993840703576E19	3.57993840703576	3.77851086662064	14.007	0.241585024959665	4.44366494000737	0.0543661658161076	2.81341596596454E16	6.55110314736545E19
1.37455	3.57970561989691E19	3.57970561989691	3.77810831753078	13.979	0.241486498797425	4.44384942054376	0.0543417375217624	2.83190645625545E16	6.55110769857271E19
1.3756	3.57935255952551E19	3.57935255952551	3.77747134626084	13.951	0.241912662215988	4.44416039562987	0.0544338279180632	2.94900086077387E16	6.55111191099195E19
1.3763	3.57904289544883E19	3.57904289544883	3.77646448576897	13.922	0.243065653953345	4.44496068902324	0.0546834203851548	3.21606479443407E16	6.55111597543183E19
1.37735	3.57847756857694E19	3.57847756857694	3.77421734989033	13.894	0.243980707070302	4.44690465886052	0.0548652885067295	3.44078590922063E16	6.55111860642934E19
1.3785	3.57782024843712E19	3.57782024843712	3.77070990681593	13.865	0.243738798312919	4.45022348671541	0.0547700130208104	3.40781195679092E16	6.55112288545865E19
1.37955	3.57706119294581E19	3.57706119294581	3.76704016586125	13.837	0.245742820045215	4.45361370429358	0.055178297077787	3.8919732099742E16	6.55112680837077E19
1.3806	3.57623135416004E19	3.57623135416004	3.76331020568076	13.809	0.245803181664846	4.45699363723781	0.055149996089557	3.92765850973438E16	6.55113073785669E19
1.3813	3.57563683109918E19	3.57563683109918	3.75962223018418	13.78	0.246640385599092	4.46062402404851	0.0552927985567451	4.16156176826492E16	6.55113484369511E19
1.3824	3.57469370568913E19	3.57469370568913	3.75709158109986	13.829	0.247146639887467	4.46245120271459	0.0553836061528522	4.17949024411905E16	6.55113770030401E19
1.3835	3.57370807694924E19	3.57370807694924	3.75595823028905	13.925	0.247548287335185	4.46256695994405	0.0554721732037133	4.09543205776204E16	6.55114086272166E19
1.38455	3.57268257528048E19	3.57268257528048	3.75593628178352	14.02	0.247545665671785	4.46131246406705	0.0554871840216535	3.92822363368298E16	6.55114395780747E19
1.3856	3.57163578025537E19	3.57163578025537	3.7569653683815	14.115	0.247684165783005	4.45878364142569	0.0555497161786051	3.81356660250955E16	6.55114695493205E19
1.3863	3.57092961299369E19	3.57092961299369	3.75898582897125	14.21	0.247797976664955	4.45550594227227	0.0556161252785987	3.70356916378165E16	6.55115005998302E19
1.38745	3.56986851122048E19	3.56986851122048	3.76085236135264	14.306	0.248521362217719	4.45197135282103	0.0558227676061394	3.73822093165031E16	6.55115191047003E19
1.3885	3.56881439605555E19	3.56881439605555	3.76231784071611	14.401	0.249087764773648	4.44892317151909	0.0559883268760958	3.73399262567331E16	6.55115467313119E19
1.38955	3.56778227038437E19	3.56778227038437	3.76352803911459	14.496	0.249755650999653	4.44620633232213	0.0561727532040136	3.75074246740032E16	6.55115752098423E19
1.3906	3.56650789701774E19	3.56650789701774	3.76458031628405	14.592	0.251676896327721	4.4433758336891	0.0566409202704708	4.06990215302614E16	6.55116053436108E19
1.3914	3.56550602156106E19	3.56550602156106	3.76557292942887	14.687	0.247761711061595	4.44095668093714	0.055790166142605	3.07162009352645E16	6.55116392613967E19
1.39245	3.56387625683246E19	3.56387625683246	3.76738206869231	14.782	0.247658183528617	4.43679513202675	0.055819161389921	2.95203257633855E16	6.55116595034685E19
1.3935	3.5621274564489E19	3.5621274564489	3.7698989828109	14.878	0.248101473523161	4.43165728543602	0.0559839034346157	2.94336895782081E16	6.55116897543983E19
1.39455	3.56024173532955E19	3.56024173532955	3.77230997002613	14.973	0.247595276010091	4.42648035727389	0.0559350219646238	2.76543977414781E16	6.55117219754323E19
1.3957	3.5582559766879E19	3.5582559766879	3.77450573902051	15.068	0.24731224063524	4.42143783542991	0.0559347999090874	2.63464886910364E16	6.55117441878218E19
1.3964	3.55687072317101E19	3.55687072317101	3.77637941240726	15.163	0.247939329838604	4.41752367030409	0.0561263160863916	2.65245685054328E16	6.55117805565236E19
1.39745	3.55471022032831E19	3.55471022032831	3.77701655553905	15.259	0.248226758016382	4.41409565511591	0.0562350201289112	2.60975488689895E16	6.55118151955705E19
1.3985	3.55247501080686E19	3.55247501080686	3.776678484062	15.354	0.250000343400717	4.41171494393431	0.0566673836768271	2.81472708916657E16	6.55118502790902E19
1.39955	3.55015829176989E19	3.55015829176989	3.77635719940926	15.449	0.25118716817201	4.40921297303592	0.0569687084085343	2.92503834344868E16	6.55118832152879E19
1.4007	3.54778586418683E19	3.54778586418683	3.77617434626958	15.545	0.252022419776107	4.4064798378601	0.0571935942179405	2.97370704134113E16	6.5511906743777E19
1.4014	3.54617238402647E19	3.54617238402647	3.77625306686008	15.64	0.251698619155478	4.40438401981369	0.0571472918853532	2.80974201928442E16	6.55119363871316E19
1.40245	3.54371387019479E19	3.54371387019479	3.77694126635965	15.735	0.253010440553331	4.40052854937961	0.0574954662182571	2.95233985088078E16	6.55119649230737E19
1.4035	3.54122497866056E19	3.54122497866056	3.77774436191192	15.831	0.254760102622162	4.39650304901878	0.057946076639028	3.18499997389673E16	6.55119925033297E19
1.4042	3.53955074309513E19	3.53955074309513	3.77753194911724	15.926	0.255237026191929	4.39467155242627	0.0580787490366634	3.16139701896761E16	6.55120220744252E19
1.40535	3.53702642699938E19	3.53702642699938	3.77622489112989	16.021	0.255851891061618	4.39305742127741	0.0582400516374814	3.16359459754456E16	6.55120393983766E19
1.4064	3.53449706404464E19	3.53449706404464	3.77374444492993	16.116	0.25787065480709	4.39280135181842	0.0587030084345479	3.43431909209249E16	6.55120640161548E19
1.40745	3.53197326634908E19	3.53197326634908	3.77113378774771	16.212	0.257617514932927	4.39270353428532	0.0586466882916652	3.2482560885629E16	6.55120886638517E19
1.4085	3.5294634199272E19	3.5294634199272	3.76892806445693	16.307	0.257084008834736	4.3921510006862	0.0585325979900443	3.02530538937809E16	6.55121156466071E19
1.4093	3.52780476708746E19	3.52780476708746	3.76796011523483	16.402	0.256766689348316	4.39121469937975	0.0584728160489588	2.85681688537175E16	6.55121430023345E19
1.41035	3.52549928894146E19	3.52549928894146	3.76816410942065	16.498	0.256914917650828	4.38810740027642	0.0585480012714923	2.78953635856351E16	6.55121610893158E19
1.4114	3.52342098330368E19	3.52342098330368	3.76948004421802	16.593	0.25653690560388	4.38398958526096	0.0585167689417788	2.64588119294098E16	6.55121895196279E19
